Date,Product,DayOfWeek,UnitsSold,UnitPrice,Revenue,MarketingSpend,CompetitorPriceIndex,WebSearchInterest,IsPromo,IsHoliday,Day,Month,Quarter,WeekOfYear,MarketingSpend_lag1,WebSearchInterest_lag2,UnitsSold_roll_mean_7,UnitsSold_roll_std_7,UnitsSold_roll_mean_30,UnitsSold_roll_std_30
2024-05-28,EcoFit Smart Bottle,1,266,245,65170,5464.26,114.7,71.9,0,0,28,5,2,22,5730.91,62.7,283,23.79075451,274.5,19.57434986
2024-05-29,EcoFit Smart Bottle,2,266,245,65170,2180.87,114.7,58,0,0,29,5,2,22,5464.26,69.8,283,23.79075451,274.9666667,19.18239734
2024-05-30,EcoFit Smart Bottle,3,255,245,62475,2105.47,115.5,71.6,0,0,30,5,2,22,2180.87,71.9,279.1428571,26.06036947,274.5,19.50022104
2024-05-31,EcoFit Smart Bottle,4,286,245,70070,3505.85,115,70.9,0,0,31,5,2,22,2105.47,58,280.1428571,26.18796525,275.4,19.38289328
2024-06-01,EcoFit Smart Bottle,5,286,245,70070,20459.32,114.8,99.6,0,0,1,6,2,22,3505.85,71.6,273.1428571,11.52430145,275.8666667,19.46656432
2024-06-02,EcoFit Smart Bottle,6,332,245,81340,5949.1,114.3,67.9,0,0,2,6,2,22,20459.32,70.9,280.7142857,25.2501768,277.6,21.99780553
2024-06-03,EcoFit Smart Bottle,0,289,245,70805,2601.67,114.7,65.2,0,0,3,6,2,23,5949.1,99.6,282.8571429,25.22187259,277.3333333,21.80214057
2024-06-04,EcoFit Smart Bottle,1,244,245,59780,4376.52,114.4,73.7,0,0,4,6,2,23,2601.67,67.9,279.7142857,28.79070617,274.7333333,20.92504412
2024-06-05,EcoFit Smart Bottle,2,278,245,68110,3523.56,114.3,71.2,0,0,5,6,2,23,4376.52,65.2,281.4285714,28.18898806,275.3333333,20.74530829
2024-06-06,EcoFit Smart Bottle,3,262,245,64190,20105,114.7,100,0,0,6,6,2,23,3523.56,73.7,282.4285714,27.20206575,275.2666667,20.78615808
2024-06-07,EcoFit Smart Bottle,4,334,245,81830,5368.48,115.1,68.7,0,0,7,6,2,23,20105,71.2,289.2857143,33.55947102,278.1,22.77983076
2024-06-08,EcoFit Smart Bottle,5,352,245,86240,5353.31,114.5,56.5,1,0,8,6,2,23,5368.48,100,298.7142857,40.94188681,281.1333333,26.2228294
2024-06-09,EcoFit Smart Bottle,6,285,245,69825,3874.77,115.2,74.3,0,0,9,6,2,23,5353.31,68.7,292,38.34492578,281.2666667,26.23229562
2024-06-10,EcoFit Smart Bottle,0,260,245,63700,3659.28,115.4,66.8,0,0,10,6,2,24,3874.77,56.5,287.8571429,40.24271599,280.3,26.47073856
2024-06-11,EcoFit Smart Bottle,1,290,245,71050,3093.63,114.8,69.8,1,0,11,6,2,24,3659.28,74.3,294.4285714,35.34523609,280.7,26.52539447
2024-06-12,EcoFit Smart Bottle,2,266,245,65170,2225.5,114,73,0,0,12,6,2,24,3093.63,66.8,292.7142857,36.5454707,281.2333333,26.04331052
2024-06-13,EcoFit Smart Bottle,3,266,245,65170,5458.89,114,83.3,0,0,13,6,2,24,2225.5,69.8,293.2857143,36.01256395,281.3,26.00019894
2024-06-14,EcoFit Smart Bottle,4,329,245,80605,5251.6,114.5,67.4,1,0,14,6,2,24,5458.89,73,292.5714286,35.10867482,283.3666667,27.25800526
2024-06-15,EcoFit Smart Bottle,5,311,245,76195,5998.87,115,72.8,0,0,15,6,2,24,5251.6,83.3,286.7142857,25.70158416,284.7,27.60828212
2024-06-16,EcoFit Smart Bottle,6,291,245,71295,5986.55,115.2,78.9,0,0,16,6,2,24,5998.87,67.4,287.5714286,25.73491236,285.5333333,27.40089771
2024-06-17,EcoFit Smart Bottle,0,268,245,65660,4221.73,115.3,64.2,0,0,17,6,2,25,5986.55,72.8,288.7142857,24.45209116,284.6666667,27.53472207
2024-06-18,EcoFit Smart Bottle,1,262,245,64190,5075.95,115.6,67.2,0,0,18,6,2,25,4221.73,78.9,284.7142857,26.41788716,283.9666667,27.84375536
2024-06-19,EcoFit Smart Bottle,2,267,245,65415,5779.06,115.1,68.5,0,0,19,6,2,25,5075.95,64.2,284.8571429,26.30227222,283.5,28.01200482
2024-06-20,EcoFit Smart Bottle,3,277,245,67865,5398.59,116.1,70.5,0,0,20,6,2,25,5779.06,67.2,286.4285714,25.29728011,284.5666667,27.0894856
2024-06-21,EcoFit Smart Bottle,4,292,245,71540,2989.39,117.1,64.7,1,0,21,6,2,25,5398.59,68.5,281.1428571,17.62033457,285.4333333,26.89017682
2024-06-22,EcoFit Smart Bottle,5,441,245,108045,3802.18,117.3,64.3,0,0,22,6,2,25,2989.39,70.5,299.7142857,63.39220322,290.7333333,39.09134602
2024-06-23,EcoFit Smart Bottle,6,284,245,69580,2516.64,117.5,59.8,0,0,23,6,2,25,3802.18,64.7,298.7142857,63.60742694,290.9,39.0502329
2024-06-24,EcoFit Smart Bottle,0,253,245,61985,5816.2,117.2,75.3,0,0,24,6,2,26,2516.64,64.3,296.5714286,65.05089582,288.1666667,38.7254557
2024-06-25,EcoFit Smart Bottle,1,274,245,67130,4424.7,117.5,75,0,0,25,6,2,26,5816.2,59.8,298.2857143,64.13972842,288,38.77699282
2024-06-26,EcoFit Smart Bottle,2,271,245,66395,2914.57,117.1,72.6,0,0,26,6,2,26,4424.7,75.3,298.8571429,63.83162375,287.9,38.81818806
2024-06-27,EcoFit Smart Bottle,3,272,245,66640,4686.8,115.8,66.3,0,0,27,6,2,26,2914.57,75,298.1428571,64.14418283,288.1,38.71678777
2024-06-28,EcoFit Smart Bottle,4,277,245,67865,4472.51,114.1,72.5,0,0,28,6,2,26,4686.8,72.6,296,64.63229327,288.4666667,38.55200995
2024-06-29,EcoFit Smart Bottle,5,296,245,72520,3432.65,113.7,67.2,0,0,29,6,2,26,4472.51,66.3,275.2857143,13.13664449,289.8333333,38.0481395
2024-06-30,EcoFit Smart Bottle,6,295,245,72275,2454.23,113.8,61.1,0,0,30,6,2,26,3432.65,72.5,276.8571429,14.89327109,290.1333333,38.05235353
2024-07-01,EcoFit Smart Bottle,0,263,245,64435,4686.29,114,72,0,0,1,7,3,27,2454.23,67.2,278.2857143,12.51285054,289.3666667,38.36888406
2024-07-02,EcoFit Smart Bottle,1,248,245,60760,4081.23,113.7,64,0,0,2,7,3,27,4686.29,61.1,274.5714286,17.03777316,286.5666667,38.21507496
2024-07-03,EcoFit Smart Bottle,2,259,245,63455,5089.27,113.8,67.1,0,0,3,7,3,27,4081.23,72,272.8571429,18.03171809,285.5666667,38.54033564
2024-07-04,EcoFit Smart Bottle,3,261,270,70470,4080.65,113.6,60,0,0,4,7,3,27,5089.27,64,271.2857143,18.5895516,286.1333333,38.02969197
2024-07-05,EcoFit Smart Bottle,4,274,270,73980,5408.73,113,67.1,0,0,5,7,3,27,4080.65,67.1,270.8571429,18.47005298,286,38.06618556
2024-07-06,EcoFit Smart Bottle,5,293,270,79110,4207.63,113,68.2,0,0,6,7,3,27,5408.73,60,270.4285714,17.81251566,287.0333333,37.81213392
2024-07-07,EcoFit Smart Bottle,6,274,270,73980,4243.75,113.4,74.7,0,0,7,7,3,27,4207.63,67.1,267.4285714,14.43210706,285.0333333,36.81592921
2024-07-08,EcoFit Smart Bottle,0,261,270,70470,19224.86,112.9,94.9,0,0,8,7,3,28,4243.75,68.2,267.1428571,14.55367733,282,34.80190245
2024-07-09,EcoFit Smart Bottle,1,289,270,78030,3613.93,112.3,60.2,0,0,9,7,3,28,19224.86,74.7,273,13.79613472,282.1333333,34.82144933
2024-07-10,EcoFit Smart Bottle,2,278,270,75060,2536.06,111.7,70.6,0,0,10,7,3,28,3613.93,94.9,275.7142857,12.37893756,282.7333333,34.58117221
2024-07-11,EcoFit Smart Bottle,3,241,270,65070,2115.13,110.5,59.6,0,0,11,7,3,28,2536.06,60.2,272.8571429,17.56349027,281.1,35.37420646
2024-07-12,EcoFit Smart Bottle,4,258,270,69660,5020.55,110.2,59.1,0,0,12,7,3,28,2115.13,70.6,270.5714286,18.41065944,280.8333333,35.5218081
2024-07-13,EcoFit Smart Bottle,5,280,270,75600,4481.24,110.6,67.3,0,0,13,7,3,28,5020.55,59.6,268.7142857,16.30658646,281.3,35.41200848
2024-07-14,EcoFit Smart Bottle,6,284,270,76680,4816.32,110.7,65.5,0,0,14,7,3,28,4481.24,59.1,270.1428571,17.25715863,279.8,34.25603395
2024-07-15,EcoFit Smart Bottle,0,237,270,63990,2851.86,110.6,74.6,0,0,15,7,3,29,4816.32,67.3,266.7142857,21.28938926,277.3333333,34.59453149
2024-07-16,EcoFit Smart Bottle,1,243,270,65610,2545.49,110.7,64.7,0,0,16,7,3,29,2851.86,65.5,260.1428571,20.34230871,275.7333333,35.04768509
2024-07-17,EcoFit Smart Bottle,2,247,270,66690,2058.18,110.4,60.5,0,0,17,7,3,29,2545.49,74.6,255.7142857,19.14605517,275.0333333,35.4152542
2024-07-18,EcoFit Smart Bottle,3,238,270,64260,3402.35,109.3,59.2,0,0,18,7,3,29,2058.18,64.7,255.2857143,19.55943324,274.2333333,35.9862841
2024-07-19,EcoFit Smart Bottle,4,271,270,73170,4359.67,109.7,67.2,0,0,19,7,3,29,3402.35,60.5,257.1428571,20.4566906,274.3666667,35.96596411
2024-07-20,EcoFit Smart Bottle,5,269,270,72630,3568.98,110.4,71.2,0,0,20,7,3,29,4359.67,59.2,255.5714286,18.76039394,274.1,35.97542264
2024-07-21,EcoFit Smart Bottle,6,277,270,74790,3749.9,109.9,65.7,0,0,21,7,3,29,3568.98,67.2,254.5714286,17.10611141,273.6,35.82197361
2024-07-22,EcoFit Smart Bottle,0,256,270,69120,5616.63,109.8,63.5,0,0,22,7,3,30,3749.9,71.2,257.2857143,15.26121758,267.4333333,16.97804532
2024-07-23,EcoFit Smart Bottle,1,264,270,71280,3393.02,109.7,65.8,0,0,23,7,3,30,5616.63,65.7,260.2857143,13.99659823,266.7666667,16.69541199
2024-07-24,EcoFit Smart Bottle,2,239,270,64530,4055.96,109.9,64,0,0,24,7,3,30,3393.02,63.5,259.1428571,15.50729475,266.3,17.27894872
2024-07-25,EcoFit Smart Bottle,3,246,270,66420,5134.61,110.9,68.5,0,0,25,7,3,30,4055.96,65.8,260.2857143,13.90101058,265.3666667,17.60188731
2024-07-26,EcoFit Smart Bottle,4,274,270,73980,3586.17,111.6,61.3,0,0,26,7,3,30,5134.61,64,260.7142857,14.3261333,265.4666667,17.64346774
2024-07-27,EcoFit Smart Bottle,5,278,270,75060,4488.35,111.4,62.8,0,0,27,7,3,30,3586.17,68.5,262,15.54563176,265.6666667,17.75374333
2024-07-28,EcoFit Smart Bottle,6,258,270,69660,5449.45,111.7,64.4,0,0,28,7,3,30,4488.35,61.3,259.2857143,14.07970508,265.0333333,17.67422306
2024-07-29,EcoFit Smart Bottle,0,251,270,67770,5798.08,112.5,71.7,0,0,29,7,3,31,5449.45,62.8,258.5714286,14.3974204,263.5333333,16.84561405
2024-07-30,EcoFit Smart Bottle,1,255,270,68850,2588.29,112.7,58.6,0,0,30,7,3,31,5798.08,64.4,257.2857143,14.23275899,262.2,15.82098127
2024-07-31,EcoFit Smart Bottle,2,248,270,66960,5706.35,112.7,64.2,0,0,31,7,3,31,2588.29,71.7,258.5714286,12.62084444,261.7,16.03046668
2024-08-01,EcoFit Smart Bottle,3,248,270,66960,3968.47,113,58.2,0,0,1,8,3,31,5706.35,58.6,258.8571429,12.30756639,261.7,16.03046668
2024-08-02,EcoFit Smart Bottle,4,234,270,63180,10736.11,112.6,78.5,0,0,2,8,3,31,3968.47,64.2,253.1428571,13.34701679,260.8666667,16.80667629
2024-08-03,EcoFit Smart Bottle,5,299,270,80730,3836.54,112.2,63.9,0,0,3,8,3,31,10736.11,58.2,256.1428571,20.37505478,262.1333333,18.19195224
2024-08-04,EcoFit Smart Bottle,6,238,270,64260,5920.13,111.6,64.1,1,0,4,8,3,31,3836.54,78.5,253.2857143,21.44539023,260.9333333,18.56569572
2024-08-05,EcoFit Smart Bottle,0,238,270,64260,3970.47,111.8,58.7,0,0,5,8,3,32,5920.13,63.9,251.4285714,22.2250395,259.1,17.9968388
2024-08-06,EcoFit Smart Bottle,1,217,270,58590,3315.01,111.7,70.1,0,0,6,8,3,32,3970.47,64.1,246,25.59296778,257.2,19.32909189
2024-08-07,EcoFit Smart Bottle,2,241,270,65070,4533.6,111.2,53.6,0,0,7,8,3,32,3315.01,58.7,245,25.6385127,256.5333333,19.53729119
2024-08-08,EcoFit Smart Bottle,3,250,270,67500,2960.58,111.1,62.2,0,0,8,8,3,32,4533.6,70.1,245.2857143,25.68861152,255.2333333,18.57637234
2024-08-09,EcoFit Smart Bottle,4,241,270,65070,2303.45,111.4,64.7,0,0,9,8,3,32,2960.58,53.6,246.2857143,25.30951261,254,18.23789159
2024-08-10,EcoFit Smart Bottle,5,317,270,85590,2515.52,112.5,41.6,1,0,10,8,3,32,2303.45,62.2,248.8571429,31.67243055,256.5333333,21.3779347
2024-08-11,EcoFit Smart Bottle,6,260,270,70200,2512.18,113.1,62.3,0,0,11,8,3,32,2515.52,64.7,252,31.50661306,256.6,21.38578322
2024-08-12,EcoFit Smart Bottle,0,235,270,63450,2607.61,111.8,57.2,0,0,12,8,3,33,2512.18,41.6,251.5714286,31.74826579,255.1,21.26572441
2024-08-13,EcoFit Smart Bottle,1,217,270,58590,2555.31,111.9,59.3,0,0,13,8,3,33,2607.61,62.3,251.5714286,31.74826579,252.8666667,21.64085111
2024-08-14,EcoFit Smart Bottle,2,226,270,61020,4563.5,112.8,60.3,0,0,14,8,3,33,2555.31,57.2,249.4285714,33.05983032,252.5,22.00901069
2024-08-15,EcoFit Smart Bottle,3,260,270,70200,2727.52,112,63.4,0,1,15,8,3,33,4563.5,59.3,250.8571429,33.30379644,253.0666667,21.97480271
2024-08-16,EcoFit Smart Bottle,4,239,270,64530,3382.67,112.3,61,0,0,16,8,3,33,2727.52,60.3,250.5714286,33.41086222,252.8,22.09914962
2024-08-17,EcoFit Smart Bottle,5,259,270,69930,5587.15,112.2,64.1,0,0,17,8,3,33,3382.67,63.4,242.2857143,17.67968972,253.5,21.94625096
2024-08-18,EcoFit Smart Bottle,6,270,270,72900,3895.85,112.8,55.4,0,0,18,8,3,33,5587.15,61,243.7142857,19.64445881,253.4666667,21.91949744
2024-08-19,EcoFit Smart Bottle,0,238,270,64260,4670.23,113.1,70.6,0,0,19,8,3,34,3895.85,64.1,244.1428571,19.45446454,252.4333333,21.89265872
2024-08-20,EcoFit Smart Bottle,1,237,270,63990,2689.28,112.6,57.1,0,0,20,8,3,34,4670.23,55.4,247,15.95827894,251.1,21.56042031
2024-08-21,EcoFit Smart Bottle,2,236,270,63720,2769.16,112.4,68.5,0,0,21,8,3,34,2689.28,70.6,248.4285714,14.10504807,250.4333333,21.71235678
2024-08-22,EcoFit Smart Bottle,3,244,270,65880,2163.47,112.3,65.3,0,0,22,8,3,34,2769.16,57.1,246.1428571,13.183684,249.7666667,21.58812466
2024-08-23,EcoFit Smart Bottle,4,261,270,70470,2675.74,112.3,47.6,1,0,23,8,3,34,2163.47,68.5,249.2857143,13.80476108,250.5,21.58343873
2024-08-24,EcoFit Smart Bottle,5,247,270,66690,3114.36,112.9,53.9,0,0,24,8,3,34,2675.74,65.3,247.5714286,13.12576528,250.5333333,21.57702056
2024-08-25,EcoFit Smart Bottle,6,281,270,75870,2708.04,112.4,51,1,0,25,8,3,34,3114.36,47.6,249.1428571,16.48664683,250.7666667,21.87532594
2024-08-26,EcoFit Smart Bottle,0,216,270,58320,2354.81,113,55.1,0,0,26,8,3,35,2708.04,53.9,246,20.55885859,248.7,22.14085006
2024-08-27,EcoFit Smart Bottle,1,225,270,60750,2482.54,112.9,56.4,0,0,27,8,3,35,2354.81,51,244.2857143,21.89150738,247.6,22.48002945
2024-08-28,EcoFit Smart Bottle,2,215,270,58050,3843.12,113,59.1,0,0,28,8,3,35,2482.54,55.1,241.2857143,24.49975704,246.4,23.2402742
2024-08-29,EcoFit Smart Bottle,3,224,270,60480,2825.33,113,61,0,0,29,8,3,35,3843.12,56.4,238.4285714,25.28410003,245.3666667,23.532052
2024-08-30,EcoFit Smart Bottle,4,230,270,62100,3457.08,113,64.3,0,0,30,8,3,35,2825.33,59.1,234,23.30951165,244.7666667,23.69152814
2024-08-31,EcoFit Smart Bottle,5,258,270,69660,4013.67,113,62.6,0,0,31,8,3,35,3457.08,61,235.5714286,24.66344895,245.1,23.8086481
2024-09-01,EcoFit Smart Bottle,6,251,270,67770,4761.58,113.9,56.3,0,0,1,9,3,35,4013.67,64.3,231.2857143,16.80986105,245.6666667,23.73754967
2024-09-02,EcoFit Smart Bottle,0,266,270,71820,2157.25,114.4,49.8,1,0,2,9,3,36,4761.58,62.6,238.4285714,19.62020339,244.5666667,21.87217305
2024-09-03,EcoFit Smart Bottle,1,225,270,60750,5197.64,114.2,59.6,0,0,3,9,3,36,2157.25,56.3,238.4285714,19.62020339,244.1333333,22.13397036
2024-09-04,EcoFit Smart Bottle,2,219,270,59130,4511.6,115.1,60.2,0,0,4,9,3,36,5197.64,49.8,239,18.86796226,243.5,22.58279785
2024-09-05,EcoFit Smart Bottle,3,226,270,61020,2327.04,115.3,52.6,0,0,5,9,3,36,4511.6,59.6,207.5714286,91.48926557,236.4,49.10762284
2024-09-06,EcoFit Smart Bottle,4,233,270,62910,5494.31,115.5,52.9,0,0,6,9,3,36,2327.04,60.2,208,91.61877537,236.1333333,49.10350316
2024-09-07,EcoFit Smart Bottle,5,242,270,65340,5683.49,115,63.2,0,0,7,9,3,36,5494.31,52.6,205.7142857,90.35432896,235.8666667,49.04729128
2024-09-08,EcoFit Smart Bottle,6,226,270,61020,2244.31,114.7,50.8,0,0,8,9,3,36,5683.49,52.9,202.1428571,88.74575778,235.3666667,49.06960808
2024-09-09,EcoFit Smart Bottle,0,209,270,56430,3107.51,114.3,52.2,0,0,9,9,3,37,2244.31,63.2,194,84.41958698,231.7666667,46.78246307
2024-09-10,EcoFit Smart Bottle,1,217,270,58590,5224.81,114.3,58.1,0,0,10,9,3,37,3107.51,50.8,192.8571429,83.98299148,230.3333333,46.54573823
2024-09-11,EcoFit Smart Bottle,2,216,270,58320,4993.04,114.7,56.5,0,0,11,9,3,37,5224.81,52.2,192.4285714,83.83487171,229.7,46.60927094
2024-09-12,EcoFit Smart Bottle,3,233,270,62910,2738.08,114.9,51.2,0,0,12,9,3,37,4993.04,58.1,225.1428571,11.68230245,230.2333333,46.5504423
2024-09-13,EcoFit Smart Bottle,4,234,270,63180,2837.4,115.9,46.7,0,0,13,9,3,37,2738.08,56.5,225.2857143,11.79991929,230.5,46.54826935
2024-09-14,EcoFit Smart Bottle,5,244,270,65880,3481.89,115.4,53.6,0,0,14,9,3,37,2837.4,51.2,225.5714286,12.28626798,229.9666667,46.28955593
2024-09-15,EcoFit Smart Bottle,6,235,270,63450,3938.09,115.4,58.4,0,0,15,9,3,37,3481.89,46.7,226.8571429,12.79880947,229.8333333,46.26839491
2024-09-16,EcoFit Smart Bottle,0,217,270,58590,4473.02,114.7,57.2,0,0,16,9,3,38,3938.09,53.6,228,11.19523708,228.4333333,45.99001641
2024-09-17,EcoFit Smart Bottle,1,213,270,57510,3475.65,114.1,58.4,0,0,17,9,3,38,4473.02,58.4,227.4285714,11.92835757,226.5333333,45.38702027
2024-09-18,EcoFit Smart Bottle,2,270,270,72900,3850.14,114.9,50.6,1,0,18,9,3,38,3475.65,57.2,235.1428571,18.7920956,227.6,46.03716639
2024-09-19,EcoFit Smart Bottle,3,397,270,107190,12612.19,114.6,65.2,0,0,19,9,3,38,3850.14,58.4,258.5714286,63.86145719,232.9333333,55.46600906
2024-09-20,EcoFit Smart Bottle,4,248,270,66960,2146.73,114.1,49.3,0,0,20,9,3,38,12612.19,50.6,260.5714286,63.17926121,233.3333333,55.53211766
2024-09-21,EcoFit Smart Bottle,5,241,270,65070,3009.75,112.8,49,0,0,21,9,3,38,2146.73,65.2,260.1428571,63.32042475,233.2333333,55.51494569
2024-09-22,EcoFit Smart Bottle,6,221,270,59670,4853.4,112.3,53,0,0,22,9,3,38,3009.75,49.3,258.1428571,64.45781197,231.9,55.3050163
2024-09-23,EcoFit Smart Bottle,0,208,270,56160,5580.83,112.2,57.9,0,0,23,9,3,39,4853.4,49,256.8571429,65.4966375,230.6,55.39612833
2024-09-24,EcoFit Smart Bottle,1,204,270,55080,4046.71,111.4,51.1,0,0,24,9,3,39,5580.83,53,255.5714286,66.5804204,228.0333333,54.76059704
2024-09-25,EcoFit Smart Bottle,2,208,270,56160,4128.45,111.3,47.4,0,0,25,9,3,39,4046.71,57.9,246.7142857,68.43905875,227.7666667,54.84063641
2024-09-26,EcoFit Smart Bottle,3,211,270,56970,2428.69,112,47.3,0,0,26,9,3,39,4128.45,51.1,220.1428571,17.56349027,227.3,54.92449363
2024-09-27,EcoFit Smart Bottle,4,212,270,57240,3789.65,111.6,54.3,0,0,27,9,3,39,2428.69,47.4,215,12.62273082,227.2,54.95038515
2024-09-28,EcoFit Smart Bottle,5,240,270,64800,4130.47,111,56.5,0,0,28,9,3,39,3789.65,47.3,214.8571429,12.28045292,227.7333333,54.99588281
2024-09-29,EcoFit Smart Bottle,6,236,270,63720,2969.88,110.4,54,0,0,29,9,3,39,4130.47,54.3,217,14.6173413,227.9333333,55.01531657
2024-09-30,EcoFit Smart Bottle,0,204,270,55080,8166.87,109.7,63,0,0,30,9,3,40,2969.88,56.5,216.4285714,15.09809196,226.1333333,54.88089507
2024-10-01,EcoFit Smart Bottle,1,220,270,59400,3509.14,110,50.6,0,0,1,10,4,40,8166.87,54,218.7142857,14.07970508,225.1,54.6880495
2024-10-02,EcoFit Smart Bottle,2,212,270,57240,7621.55,110,61.5,0,0,2,10,4,40,3509.14,63,219.2857143,13.6469079,223.3,54.18178215
2024-10-03,EcoFit Smart Bottle,3,267,270,72090,3288.32,110.6,50.5,1,0,3,10,4,40,7621.55,50.6,227.2857143,21.89911936,224.7,54.76668381
2024-10-04,EcoFit Smart Bottle,4,264,270,71280,2845.79,111.8,50.2,1,0,4,10,4,40,3288.32,61.5,234.7142857,24.51335885,226.2,55.21956175
2024-10-05,EcoFit Smart Bottle,5,221,270,59670,3309.99,110.7,45.8,0,0,5,10,4,40,2845.79,50.5,232,24.87971061,233.4333333,35.9651971
2024-10-06,EcoFit Smart Bottle,6,214,270,57780,2479.05,110.9,48.9,0,0,6,10,4,40,3309.99,50.2,228.8571429,25.66728509,232.8,36.13995783
2024-10-07,EcoFit Smart Bottle,0,183,270,49410,5562.11,110.3,56.6,0,0,7,10,4,41,2479.05,45.8,225.8571429,29.93007724,230.8333333,37.21149557
2024-10-08,EcoFit Smart Bottle,1,212,270,57240,4374.37,110.7,53.9,0,0,8,10,4,41,5562.11,48.9,224.7142857,30.34092004,230.3666667,37.36168361
2024-10-09,EcoFit Smart Bottle,2,211,270,56970,4716.41,110.6,46.3,0,0,9,10,4,41,4374.37,56.6,224.5714286,30.41302979,230.4333333,37.32400848
2024-10-10,EcoFit Smart Bottle,3,214,270,57780,5156.68,110.6,53.9,0,0,10,10,4,41,4716.41,53.9,217,24.01388487,230.3333333,37.36523678
2024-10-11,EcoFit Smart Bottle,4,216,270,58320,3993.77,109.8,43.8,0,0,11,10,4,41,5156.68,46.3,210.1428571,12.40199677,230.3333333,37.36523678
2024-10-12,EcoFit Smart Bottle,5,241,270,65070,2347.68,109.6,48.4,0,0,12,10,4,41,3993.77,53.9,213,16.83250823,230.6,37.41344033
2024-10-13,EcoFit Smart Bottle,6,206,270,55620,4148.43,109.6,47.5,0,0,13,10,4,41,2347.68,43.8,211.8571429,17.02379287,229.6666667,37.67404058
2024-10-14,EcoFit Smart Bottle,0,210,270,56700,4347.36,110.4,59.8,0,0,14,10,4,42,4148.43,48.4,215.7142857,11.58611649,228.5333333,37.73933586
2024-10-15,EcoFit Smart Bottle,1,197,270,53190,4981.76,110,53,0,0,15,10,4,42,4347.36,47.5,213.5714286,13.59971989,227.2666667,38.15027756
2024-10-16,EcoFit Smart Bottle,2,203,270,54810,3726.64,109.6,53.8,0,0,16,10,4,42,4981.76,59.8,212.4285714,14.17576738,226.8,38.36521413
2024-10-17,EcoFit Smart Bottle,3,206,270,55620,2510.32,110.2,57.8,0,0,17,10,4,42,3726.64,53,211.2857143,14.34938193,226.5666667,38.47317322
2024-10-18,EcoFit Smart Bottle,4,207,270,55890,3135.1,109.7,44.3,0,0,18,10,4,42,2510.32,53.8,210,14.25949976,224.4666667,37.73293936
2024-10-19,EcoFit Smart Bottle,5,228,270,61560,3452.33,110.4,51.1,0,0,19,10,4,42,3135.1,57.8,208.1428571,9.651054717,218.8333333,19.10241605
2024-10-20,EcoFit Smart Bottle,6,241,270,65070,4583.67,110.4,45.1,0,1,20,10,4,42,3452.33,44.3,213.1428571,15.59303874,218.6,18.77378951
2024-10-21,EcoFit Smart Bottle,0,233,270,62910,4283.11,110.5,52,0,1,21,10,4,43,4583.67,51.1,216.4285714,17.1644705,218.3333333,18.49945634
2024-10-22,EcoFit Smart Bottle,1,237,270,63990,13581.8,110.8,77.6,0,1,22,10,4,43,4283.11,45.1,222.1428571,16.25247234,218.8666667,18.80706641
2024-10-23,EcoFit Smart Bottle,2,257,270,69390,5946.06,110.4,50.3,0,1,23,10,4,43,13581.8,52,229.8571429,18.33419911,220.5,19.9252915
2024-10-24,EcoFit Smart Bottle,3,262,270,70740,4423.1,110.6,45.8,0,1,24,10,4,43,5946.06,77.6,237.8571429,18.40677929,222.4333333,21.05114189
2024-10-25,EcoFit Smart Bottle,4,212,270,57240,2948.91,110.2,46.8,0,0,25,10,4,43,4423.1,50.3,238.5714286,17.05732631,222.5666667,20.96907959
2024-10-26,EcoFit Smart Bottle,5,223,270,60210,2407.13,109.9,56.3,0,0,26,10,4,43,2948.91,45.8,237.8571429,17.66756512,222.9666667,20.85497267
2024-10-27,EcoFit Smart Bottle,6,212,270,57240,8426.06,110.2,61.8,0,0,27,10,4,43,2407.13,46.8,233.7142857,20.04756249,222.9666667,20.85497267
2024-10-28,EcoFit Smart Bottle,0,191,270,51570,2983.83,110.4,42.5,1,0,28,10,4,44,8426.06,56.3,227.7142857,25.76634941,221.3333333,21.38696563
2024-10-29,EcoFit Smart Bottle,1,191,270,51570,2642.73,110.3,53.5,0,0,29,10,4,44,2983.83,61.8,221.1428571,28.70208222,219.8333333,21.89486372
2024-10-30,EcoFit Smart Bottle,2,182,270,49140,2746.27,109.6,38.1,0,0,30,10,4,44,2642.73,42.5,210.4285714,27.03613103,219.1,22.79345036
2024-10-31,EcoFit Smart Bottle,3,166,270,44820,3140.38,109,57.7,0,0,31,10,4,44,2746.27,53.5,196.7142857,19.93083278,217.3,24.76670457
2024-11-01,EcoFit Smart Bottle,4,197,270,53190,2693.49,109.1,50.3,0,0,1,11,4,44,3140.38,38.1,194.5714286,18.78702693,216.8,25.02743322
2024-11-02,EcoFit Smart Bottle,5,214,270,57780,5587.06,109.6,60.6,0,0,2,11,4,44,2693.49,57.7,193.2857143,16.71041876,215.0333333,23.16281701
2024-11-03,EcoFit Smart Bottle,6,236,270,63720,2320.93,108.9,36.9,0,0,3,11,4,44,5587.06,50.3,196.7142857,22.61057485,214.1,21.6354594
2024-11-04,EcoFit Smart Bottle,0,191,270,51570,4098.05,108.4,49.5,0,0,4,11,4,45,2320.93,60.6,196.7142857,22.61057485,213.1,21.995846
2024-11-05,EcoFit Smart Bottle,1,175,270,47250,3641.59,108.5,47,0,0,5,11,4,45,4098.05,36.9,194.4285714,24.0475719,211.8,23.06721812
